global_time_sec, state_time_sec, global_counter, state_counter, state_number, counter, state_text, laser_pwm_0,laser_pwm_1,laser_pwm_2,laser_pwm_3,tec_pwm_0,tec_pwm_1,tec_pwm_2,tec_pwm_3,fan_pwm,laser_temperatures_0,laser_temperatures_1,laser_temperatures_2,laser_temperatures_3,temper_set_points0,temper_set_points1,temper_set_points2,temper_set_points3, summed_laser_current, summed_tec_current
224.032,222.496,7440,7389,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24,74.38666666666667,71.79333333333334,68.70666666666666,0.0,0.0,0.0,0.0,0.0,0.0
224.635,223.099,7460,7409,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45333333333333,57.58,58.36666666666667,58.086666666666666,0.0,0.0,0.0,0.0,0.15266666666666667,0.108
225.237,223.701,7480,7429,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87333333333333,71.66,69.66,67.00666666666666,0.0,0.0,0.0,0.0,0.0,0.0
225.839,224.303,7500,7449,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.80666666666667,65.94,65.04,63.36,0.0,0.0,0.0,0.0,0.0,0.0
226.441,224.905,7520,7469,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71333333333333,61.82,61.76,60.766666666666666,0.0,0.0,0.0,0.0,0.013333333333333334,0.0
227.044,225.508,7540,7489,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24666666666667,74.37333333333333,71.80666666666667,68.71333333333334,0.0,0.0,0.0,0.0,0.0,0.0
227.646,226.11,7560,7509,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.86,56.333333333333336,57.38,57.32,0.0,0.0,0.0,0.0,0.19066666666666668,0.136
228.248,226.712,7580,7529,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.17333333333333,70.30666666666667,68.58,66.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0
228.85,227.314,7600,7549,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.98,66.12666666666667,65.2,63.50666666666667,0.0,0.0,0.0,0.0,0.0,0.0
229.452,227.916,7620,7569,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.913333333333334,62.02,61.9,60.9,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0
230.055,228.519,7640,7589,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.94,75.77333333333333,72.92666666666666,69.60666666666667,0.0,0.0,0.0,0.0,0.0,0.0
230.657,229.121,7660,7609,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.72,57.82,58.553333333333335,58.25333333333333,0.0,0.0,0.0,0.0,0.14133333333333334,0.098
231.259,229.723,7680,7629,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08,70.22,68.48666666666666,66.08666666666667,0.0,0.0,0.0,0.0,0.0,0.0
231.861,230.325,7700,7649,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86,65.99333333333334,65.06666666666666,63.36,0.0,0.0,0.0,0.0,0.0,0.0
232.464,230.928,7720,7669,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.96666666666667,60.406666666666666,60.586666666666666,59.833333333333336,0.0,0.0,0.0,0.0,0.06266666666666666,0.038
233.066,231.53,7740,7689,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.10666666666667,74.26666666666667,71.68,68.59333333333333,0.0,0.0,0.0,0.0,0.0,0.0
233.668,232.132,7760,7709,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46666666666667,57.593333333333334,58.346666666666664,58.07333333333333,0.0,0.0,0.0,0.0,0.15533333333333332,0.11133333333333334
234.27,232.734,7780,7729,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.94,70.06666666666666,68.32,65.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0
234.873,233.337,7800,7749,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46666666666667,67.26,66.09333333333333,64.18,0.0,0.0,0.0,0.0,0.0,0.0
235.475,233.939,7820,7769,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76,60.24666666666667,60.446666666666665,59.71333333333333,0.0,0.0,0.0,0.0,0.06933333333333333,0.043333333333333335
236.077,234.541,7840,7789,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13333333333334,74.26666666666667,71.66666666666667,68.57333333333334,0.0,0.0,0.0,0.0,0.0,0.0
236.679,235.143,7860,7809,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.14,57.306666666666665,58.08,57.82,0.0,0.0,0.0,0.0,0.17133333333333334,0.126
237.282,235.746,7880,7829,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,68.64,67.16,65.02,0.0,0.0,0.0,0.0,0.0,0.0
237.884,236.348,7900,7849,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.38666666666667,67.21333333333334,66.02,64.11333333333333,0.0,0.0,0.0,0.0,0.0,0.0
238.486,236.95,7920,7869,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.77333333333333,60.24,60.45333333333333,59.70666666666666,0.0,0.0,0.0,0.0,0.07,0.043333333333333335
239.088,237.552,7940,7889,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.92,75.73333333333333,72.84,69.52,0.0,0.0,0.0,0.0,0.0,0.0
239.69,238.154,7960,7909,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.906666666666666,58.72666666666667,59.24666666666667,58.74666666666667,0.0,0.0,0.0,0.0,0.12066666666666667,0.08333333333333333
240.293,238.757,7980,7929,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.22,68.65333333333334,67.16666666666667,65.02,0.0,0.0,0.0,0.0,0.0,0.0
240.895,239.359,8000,7949,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46,67.24666666666667,66.04666666666667,64.12666666666667,0.0,0.0,0.0,0.0,0.0,0.0
241.497,239.961,8020,7969,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89333333333333,58.72,59.22,58.733333333333334,0.0,0.0,0.0,0.0,0.12133333333333333,0.084
242.099,240.563,8040,7989,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22666666666667,74.34666666666666,71.77333333333333,68.64666666666666,0.0,0.0,0.0,0.0,0.0,0.0
242.702,241.166,8060,8009,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.846666666666664,58.653333333333336,59.166666666666664,58.666666666666664,0.0,0.0,0.0,0.0,0.12733333333333333,0.09
243.304,241.768,8080,8029,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,68.66,67.2,65.04,0.0,0.0,0.0,0.0,0.0,0.0
243.906,242.37,8100,8049,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.16,68.61333333333333,67.14666666666666,64.99333333333334,0.0,0.0,0.0,0.0,0.0,0.0
244.508,242.972,8120,8069,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.85333333333333,58.653333333333336,59.153333333333336,58.653333333333336,0.0,0.0,0.0,0.0,0.12933333333333333,0.092
245.111,243.575,8140,8089,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.92,75.7,72.80666666666667,69.48666666666666,0.0,0.0,0.0,0.0,0.0,0.0
245.713,244.177,8160,8109,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88,58.71333333333333,59.2,58.71333333333333,0.0,0.0,0.0,0.0,0.12266666666666666,0.08533333333333333
246.315,244.779,8180,8129,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.43333333333334,67.23333333333333,66.02,64.1,0.0,0.0,0.0,0.0,0.0,0.0
246.917,245.381,8200,8149,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.19333333333333,68.64666666666666,67.19333333333333,65.01333333333334,0.0,0.0,0.0,0.0,0.0,0.0
247.52,245.984,8220,8169,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.166666666666664,57.34,58.11333333333334,57.846666666666664,0.0,0.0,0.0,0.0,0.168,0.12133333333333333
248.122,246.586,8240,8189,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01333333333334,75.79333333333334,72.92,69.58,0.0,0.0,0.0,0.0,0.0,0.0
248.724,247.188,8260,8209,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.666666666666664,60.14,60.34,59.60666666666667,0.0,0.0,0.0,0.0,0.076,0.04933333333333333
249.326,247.79,8280,8229,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.45333333333333,67.25333333333333,66.02666666666667,64.11333333333333,0.0,0.0,0.0,0.0,0.0,0.0
249.929,248.393,8300,8249,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.14,68.40666666666667,66.00666666666666,0.0,0.0,0.0,0.0,0.0,0.0
250.531,248.995,8320,8269,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.32,57.486666666666665,58.25333333333333,57.986666666666665,0.0,0.0,0.0,0.0,0.158,0.112
251.133,249.597,8340,8289,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24,74.36,71.76,68.65333333333334,0.0,0.0,0.0,0.0,0.0,0.0
251.735,250.199,8360,8309,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76,60.25333333333333,60.46,59.733333333333334,0.0,0.0,0.0,0.0,0.06733333333333333,0.04066666666666666
252.337,250.801,8380,8329,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,65.95333333333333,65.04666666666667,63.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0
252.94,251.404,8400,8349,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.93333333333334,70.07333333333334,68.3,65.92,0.0,0.0,0.0,0.0,0.0,0.0
253.542,252.006,8420,8369,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.306666666666665,57.473333333333336,58.22666666666667,57.946666666666665,0.0,0.0,0.0,0.0,0.16,0.11533333333333333
254.144,252.608,8440,8389,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.04,75.80666666666667,72.96666666666667,69.57333333333334,0.0,0.0,0.0,0.0,0.0,0.0
254.746,253.21,8460,8409,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.413333333333334,61.60666666666667,61.56666666666667,60.586666666666666,0.0,0.0,0.0,0.0,0.023333333333333334,0.002
255.349,253.813,8480,8429,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.81333333333333,65.94666666666667,65.04,63.32666666666667,0.0,0.0,0.0,0.0,0.0,0.0
255.951,254.415,8500,8449,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.97333333333333,70.1,68.36,65.94666666666667,0.0,0.0,0.0,0.0,0.0,0.0
256.553,255.017,8520,8469,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.36666666666667,55.88666666666666,56.96,56.94,0.0,0.0,0.0,0.0,0.21466666666666667,0.158
257.155,255.619,8540,8489,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.99333333333334,75.75333333333333,72.9,69.51333333333334,0.0,0.0,0.0,0.0,0.0,0.0
257.758,256.222,8560,8509,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.233333333333334,61.413333333333334,61.373333333333335,60.406666666666666,0.0,0.0,0.0,0.0,0.036,0.016666666666666666
258.36,256.824,8580,8529,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.64,65.78666666666666,64.86666666666666,63.16,0.0,0.0,0.0,0.0,0.0,0.0
258.962,257.426,8600,8549,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.61333333333333,71.41333333333333,69.36666666666666,66.72666666666667,0.0,0.0,0.0,0.0,0.0,0.0
259.564,258.028,8620,8569,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.126666666666665,55.666666666666664,56.74666666666667,56.75333333333333,0.0,0.0,0.0,0.0,0.23,0.17333333333333334
260.167,258.631,8640,8589,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.17333333333333,74.26666666666667,71.67333333333333,68.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0
260.769,259.233,8660,8609,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.14,61.32,61.24666666666667,60.3,0.0,0.0,0.0,0.0,0.043333333333333335,0.026
261.371,259.835,8680,8629,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84,64.32,63.68666666666667,62.22666666666667,0.0,0.0,0.0,0.0,0.0,0.0
261.973,260.437,8700,8649,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64,71.42666666666666,69.42666666666666,66.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0
262.576,261.04,8720,8669,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96,57.14,57.946666666666665,57.7,0.0,0.0,0.0,0.0,0.17866666666666667,0.13133333333333333
263.178,261.642,8740,8689,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.18666666666667,74.28,71.69333333333333,68.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0
263.78,262.244,8760,8709,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.873333333333335,62.72666666666667,62.38666666666666,61.21333333333333,0.0,0.0,0.0,0.0,0.0,0.0
264.382,262.846,8780,8729,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.68,64.17333333333333,63.57333333333333,62.14,0.0,0.0,0.0,0.0,0.0,0.0
264.984,263.448,8800,8749,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69333333333333,71.46666666666667,69.46,66.78666666666666,0.0,0.0,0.0,0.0,0.0,0.0
265.587,264.051,8820,8769,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00666666666667,55.57333333333333,56.67333333333333,56.70666666666666,0.0,0.0,0.0,0.0,0.23133333333333334,0.17333333333333334
266.189,264.653,8840,8789,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47333333333333,72.9,70.62,67.68666666666667,0.0,0.0,0.0,0.0,0.0,0.0
266.791,265.255,8860,8809,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.81333333333333,62.68666666666667,62.39333333333333,61.22666666666667,0.0,0.0,0.0,0.0,0.0,0.0
267.393,265.857,8880,8829,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.906666666666666,64.38666666666667,63.74666666666667,62.28666666666667,0.0,0.0,0.0,0.0,0.0,0.0
267.996,266.46,8900,8849,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.44,72.86666666666666,70.54,67.65333333333334,0.0,0.0,0.0,0.0,0.0,0.0
268.598,267.062,8920,8869,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10666666666667,57.27333333333333,58.053333333333335,57.78666666666667,0.0,0.0,0.0,0.0,0.17333333333333334,0.12733333333333333
269.2,267.664,8940,8889,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41333333333333,72.86666666666666,70.51333333333334,67.62,0.0,0.0,0.0,0.0,0.0,0.0
269.802,268.266,8960,8909,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.07333333333333,62.86666666666667,62.52,61.3,0.0,0.0,0.0,0.0,0.0,0.0
270.405,268.869,8980,8929,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.086666666666666,62.88,62.52,61.29333333333334,0.0,0.0,0.0,0.0,0.0,0.0
271.007,269.471,9000,8949,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35333333333334,72.78,70.44,67.54666666666667,0.0,0.0,0.0,0.0,0.0,0.0
271.609,270.073,9020,8969,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.31333333333333,55.79333333333334,56.85333333333333,56.82,0.0,0.0,0.0,0.0,0.22666666666666666,0.17333333333333334
272.211,270.675,9040,8989,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.38666666666667,72.83333333333333,70.49333333333334,67.6,0.0,0.0,0.0,0.0,0.0,0.0
272.814,271.278,9060,9009,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.92666666666667,64.38666666666667,63.74666666666667,62.28,0.0,0.0,0.0,0.0,0.0,0.0
273.416,271.88,9080,9029,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.06,62.873333333333335,62.53333333333333,61.3,0.0,0.0,0.0,0.0,0.0,0.0
274.018,272.482,9100,9049,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.12666666666667,74.24666666666667,71.62666666666667,68.49333333333334,0.0,0.0,0.0,0.0,0.0,0.0
274.62,273.084,9120,9069,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.36666666666667,55.846666666666664,56.9,56.873333333333335,0.0,0.0,0.0,0.0,0.222,0.16733333333333333
275.222,273.686,9140,9089,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.74,71.49333333333334,69.44,66.77333333333333,0.0,0.0,0.0,0.0,0.0,0.0
275.825,274.289,9160,9109,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.89333333333333,64.34666666666666,63.7,62.24666666666667,0.0,0.0,0.0,0.0,0.0,0.0
276.427,274.891,9180,9129,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.413333333333334,61.54666666666667,61.45333333333333,60.46666666666667,0.0,0.0,0.0,0.0,0.03266666666666666,0.016
277.029,275.493,9200,9149,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.18666666666667,74.3,71.67333333333333,68.54,0.0,0.0,0.0,0.0,0.0,0.0
277.631,276.095,9220,9169,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28666666666667,57.42,58.166666666666664,57.89333333333333,0.0,0.0,0.0,0.0,0.16533333333333333,0.12133333333333333
278.234,276.698,9240,9189,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.82666666666667,71.6,69.54666666666667,66.87333333333333,0.0,0.0,0.0,0.0,0.0,0.0
278.836,277.3,9260,9209,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.04666666666667,64.48666666666666,63.833333333333336,62.35333333333333,0.0,0.0,0.0,0.0,0.0,0.0
279.438,277.902,9280,9229,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.63333333333333,61.72666666666667,61.64666666666667,60.64,0.0,0.0,0.0,0.0,0.02,0.005333333333333333
280.04,278.504,9300,9249,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.27333333333333,74.4,71.83333333333333,68.69333333333333,0.0,0.0,0.0,0.0,0.0,0.0
280.643,279.107,9320,9269,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.78,56.21333333333333,57.233333333333334,57.166666666666664,0.0,0.0,0.0,0.0,0.20133333333333334,0.15066666666666667
281.245,279.709,9340,9289,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75333333333333,71.57333333333334,69.52,66.84666666666666,0.0,0.0,0.0,0.0,0.0,0.0
281.847,280.311,9360,9309,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.82666666666667,65.95333333333333,65.0,63.28666666666667,0.0,0.0,0.0,0.0,0.0,0.0
282.449,280.913,9380,9329,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.62,61.74,61.626666666666665,60.62,0.0,0.0,0.0,0.0,0.022,0.008666666666666666
283.052,281.516,9400,9349,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.80666666666667,75.62666666666667,72.74666666666667,69.38666666666667,0.0,0.0,0.0,0.0,0.0,0.0
283.654,282.118,9420,9369,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95333333333333,56.38666666666666,57.36666666666667,57.26,0.0,0.0,0.0,0.0,0.19666666666666666,0.14733333333333334
284.256,282.72,9440,9389,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.98666666666666,70.10666666666667,68.33333333333333,65.9,0.0,0.0,0.0,0.0,0.0,0.0
284.858,283.322,9460,9409,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,66.02666666666667,65.08,63.373333333333335,0.0,0.0,0.0,0.0,0.0,0.0
285.461,283.925,9480,9429,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.013333333333335,60.46,60.60666666666667,59.82666666666667,0.0,0.0,0.0,0.0,0.06333333333333334,0.042
286.063,284.527,9500,9449,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.82,75.64666666666666,72.76666666666667,69.41333333333333,0.0,0.0,0.0,0.0,0.0,0.0
286.665,285.129,9520,9469,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.61333333333334,57.72,58.406666666666666,58.086666666666666,0.0,0.0,0.0,0.0,0.15466666666666667,0.11533333333333333
287.267,285.731,9540,9489,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.98,70.14666666666666,68.35333333333334,65.94666666666667,0.0,0.0,0.0,0.0,0.0,0.0
287.869,286.333,9560,9509,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,67.37333333333333,66.15333333333334,64.20666666666666,0.0,0.0,0.0,0.0,0.0,0.0
288.472,286.936,9580,9529,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99333333333333,60.446666666666665,60.61333333333334,59.82666666666667,0.0,0.0,0.0,0.0,0.062,0.04
289.074,287.538,9600,9549,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.08,74.22666666666667,71.61333333333333,68.48666666666666,0.0,0.0,0.0,0.0,0.0,0.0
289.676,288.14,9620,9569,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.70666666666666,57.766666666666666,58.446666666666665,58.10666666666667,0.0,0.0,0.0,0.0,0.154,0.116
290.278,288.742,9640,9589,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,68.76666666666667,67.27333333333333,65.08,0.0,0.0,0.0,0.0,0.0,0.0
290.881,289.345,9660,9609,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.58666666666667,67.35333333333334,66.14,64.18,0.0,0.0,0.0,0.0,0.0,0.0
291.483,289.947,9680,9629,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.026666666666664,60.45333333333333,60.61333333333334,59.806666666666665,0.0,0.0,0.0,0.0,0.06333333333333334,0.042666666666666665
292.085,290.549,9700,9649,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71333333333334,75.52666666666667,72.70666666666666,69.36,0.0,0.0,0.0,0.0,0.0,0.0
292.687,291.151,9720,9669,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.74,59.46666666666667,59.85333333333333,59.24666666666667,0.0,0.0,0.0,0.0,0.08733333333333333,0.06
293.29,291.754,9740,9689,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.39333333333333,68.84,67.35333333333334,65.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0
293.892,292.356,9760,9709,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.73333333333333,67.5,66.27333333333333,64.30666666666667,0.0,0.0,0.0,0.0,0.0,0.0
294.494,292.958,9780,9729,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.593333333333334,59.35333333333333,59.76,59.17333333333333,0.0,0.0,0.0,0.0,0.092,0.06333333333333334
295.096,293.56,9800,9749,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.15333333333334,74.34,71.76666666666667,68.64666666666666,0.0,0.0,0.0,0.0,0.0,0.0
295.699,294.163,9820,9769,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.56666666666667,59.333333333333336,59.74,59.166666666666664,0.0,0.0,0.0,0.0,0.09333333333333334,0.06333333333333334
296.301,294.765,9840,9789,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42666666666666,68.9,67.4,65.2,0.0,0.0,0.0,0.0,0.0,0.0
296.903,295.367,9860,9809,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,68.92,67.4,65.20666666666666,0.0,0.0,0.0,0.0,0.0,0.0
297.505,295.969,9880,9829,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54666666666667,59.31333333333333,59.72,59.14666666666667,0.0,0.0,0.0,0.0,0.094,0.06266666666666666
298.108,296.572,9900,9849,1,0,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19333333333333,74.38666666666667,71.78,68.66,0.0,0.0,0.0,0.0,0.0,0.0
